Start Date,Meter,kWh
"1/19/2022 5:00:00 PM","Meter #98271584","3.88"
"1/19/2022 6:00:00 PM","Meter #98271584","2.19"
"1/19/2022 7:00:00 PM","Meter #98271584","2.67"
"1/19/2022 8:00:00 PM","Meter #98271584","3.88"
"1/19/2022 9:00:00 PM","Meter #98271584","2.07"
"1/19/2022 10:00:00 PM","Meter #98271584","1.77"
"1/19/2022 11:00:00 PM","Meter #98271584","3.44"
"1/20/2022 12:00:00 AM","Meter #98271584","1.94"
"1/20/2022 1:00:00 AM","Meter #98271584","1.84"
"1/20/2022 2:00:00 AM","Meter #98271584","3.52"
"1/20/2022 3:00:00 AM","Meter #98271584","1.79"
"1/20/2022 4:00:00 AM","Meter #98271584","1.97"
"1/20/2022 5:00:00 AM","Meter #98271584","4.29"
"1/20/2022 6:00:00 AM","Meter #98271584","2.70"
"1/20/2022 7:00:00 AM","Meter #98271584","2.39"
"1/20/2022 8:00:00 AM","Meter #98271584","4.16"
"1/20/2022 9:00:00 AM","Meter #98271584","2.05"
"1/20/2022 10:00:00 AM","Meter #98271584","2.15"
"1/20/2022 11:00:00 AM","Meter #98271584","3.91"
"1/20/2022 12:00:00 PM","Meter #98271584","2.22"
"1/20/2022 1:00:00 PM","Meter #98271584","2.09"
"1/20/2022 2:00:00 PM","Meter #98271584","4.36"
"1/20/2022 3:00:00 PM","Meter #98271584","2.32"
"1/20/2022 4:00:00 PM","Meter #98271584","2.46"
"1/20/2022 5:00:00 PM","Meter #98271584","5.07"
"1/20/2022 6:00:00 PM","Meter #98271584","2.62"
"1/20/2022 7:00:00 PM","Meter #98271584","3.48"
"1/20/2022 8:00:00 PM","Meter #98271584","3.87"
"1/20/2022 9:00:00 PM","Meter #98271584","2.91"
"1/20/2022 10:00:00 PM","Meter #98271584","4.49"
"1/20/2022 11:00:00 PM","Meter #98271584","2.56"
"1/21/2022 12:00:00 AM","Meter #98271584","4.84"
"1/21/2022 1:00:00 AM","Meter #98271584","2.70"
"1/21/2022 2:00:00 AM","Meter #98271584","2.99"
"1/21/2022 3:00:00 AM","Meter #98271584","5.00"
"1/21/2022 4:00:00 AM","Meter #98271584","3.09"
"1/21/2022 5:00:00 AM","Meter #98271584","5.66"
"1/21/2022 6:00:00 AM","Meter #98271584","3.81"
"1/21/2022 7:00:00 AM","Meter #98271584","4.21"
"1/21/2022 8:00:00 AM","Meter #98271584","4.30"
"1/21/2022 9:00:00 AM","Meter #98271584","3.08"
"1/21/2022 10:00:00 AM","Meter #98271584","4.74"
"1/21/2022 11:00:00 AM","Meter #98271584","2.58"
"1/21/2022 12:00:00 PM","Meter #98271584","3.81"
"1/21/2022 1:00:00 PM","Meter #98271584","2.91"
"1/21/2022 2:00:00 PM","Meter #98271584","2.27"
"1/21/2022 3:00:00 PM","Meter #98271584","4.21"
"1/21/2022 4:00:00 PM","Meter #98271584","2.95"
"1/21/2022 5:00:00 PM","Meter #98271584","4.77"
"1/21/2022 6:00:00 PM","Meter #98271584","3.32"
"1/21/2022 7:00:00 PM","Meter #98271584","4.12"
"1/21/2022 8:00:00 PM","Meter #98271584","3.98"
"1/21/2022 9:00:00 PM","Meter #98271584","3.17"
"1/21/2022 10:00:00 PM","Meter #98271584","5.10"
"1/21/2022 11:00:00 PM","Meter #98271584","3.17"
"1/22/2022 12:00:00 AM","Meter #98271584","4.82"
"1/22/2022 1:00:00 AM","Meter #98271584","3.56"
"1/22/2022 2:00:00 AM","Meter #98271584","3.26"
"1/22/2022 3:00:00 AM","Meter #98271584","5.40"
"1/22/2022 4:00:00 AM","Meter #98271584","3.44"
"1/22/2022 5:00:00 AM","Meter #98271584","5.59"
"1/22/2022 6:00:00 AM","Meter #98271584","3.83"
"1/22/2022 7:00:00 AM","Meter #98271584","4.62"
"1/22/2022 8:00:00 AM","Meter #98271584","4.47"
"1/22/2022 9:00:00 AM","Meter #98271584","2.88"
"1/22/2022 10:00:00 AM","Meter #98271584","4.65"
"1/22/2022 11:00:00 AM","Meter #98271584","2.59"
"1/22/2022 12:00:00 PM","Meter #98271584","4.07"
"1/22/2022 1:00:00 PM","Meter #98271584","2.41"
"1/22/2022 2:00:00 PM","Meter #98271584","1.80"
"1/22/2022 3:00:00 PM","Meter #98271584","3.62"
"1/22/2022 4:00:00 PM","Meter #98271584","2.56"
"1/22/2022 5:00:00 PM","Meter #98271584","4.78"
"1/22/2022 6:00:00 PM","Meter #98271584","2.91"
"1/22/2022 7:00:00 PM","Meter #98271584","4.37"
"1/22/2022 8:00:00 PM","Meter #98271584","3.81"
"1/22/2022 9:00:00 PM","Meter #98271584","2.73"
"1/22/2022 10:00:00 PM","Meter #98271584","4.59"
"1/22/2022 11:00:00 PM","Meter #98271584","2.68"
"1/23/2022 12:00:00 AM","Meter #98271584","4.53"
"1/23/2022 1:00:00 AM","Meter #98271584","2.74"
"1/23/2022 2:00:00 AM","Meter #98271584","2.77"
"1/23/2022 3:00:00 AM","Meter #98271584","4.74"
"1/23/2022 4:00:00 AM","Meter #98271584","2.74"
"1/23/2022 5:00:00 AM","Meter #98271584","4.82"
"1/23/2022 6:00:00 AM","Meter #98271584","2.84"
"1/23/2022 7:00:00 AM","Meter #98271584","3.51"
"1/23/2022 8:00:00 AM","Meter #98271584","3.60"
"1/23/2022 9:00:00 AM","Meter #98271584","2.17"
"1/23/2022 10:00:00 AM","Meter #98271584","3.41"
"1/23/2022 11:00:00 AM","Meter #98271584","2.01"
"1/23/2022 12:00:00 PM","Meter #98271584","2.52"
"1/23/2022 1:00:00 PM","Meter #98271584","4.06"
"1/23/2022 2:00:00 PM","Meter #98271584","1.82"
"1/23/2022 3:00:00 PM","Meter #98271584","2.35"
"1/23/2022 4:00:00 PM","Meter #98271584","4.17"
"1/23/2022 5:00:00 PM","Meter #98271584","3.35"
"1/23/2022 6:00:00 PM","Meter #98271584","3.29"
"1/23/2022 7:00:00 PM","Meter #98271584","4.69"
"1/23/2022 8:00:00 PM","Meter #98271584","2.90"
"1/23/2022 9:00:00 PM","Meter #98271584","2.79"
"1/23/2022 10:00:00 PM","Meter #98271584","4.20"
"1/23/2022 11:00:00 PM","Meter #98271584","2.41"
"1/24/2022 12:00:00 AM","Meter #98271584","4.05"
"1/24/2022 1:00:00 AM","Meter #98271584","2.44"
"1/24/2022 2:00:00 AM","Meter #98271584","2.53"
"1/24/2022 3:00:00 AM","Meter #98271584","3.92"
"1/24/2022 4:00:00 AM","Meter #98271584","2.20"
"1/24/2022 5:00:00 AM","Meter #98271584","4.35"
"1/24/2022 6:00:00 AM","Meter #98271584","2.97"
"1/24/2022 7:00:00 AM","Meter #98271584","2.34"
"1/24/2022 8:00:00 AM","Meter #98271584","4.13"
"1/24/2022 9:00:00 AM","Meter #98271584","2.22"
"1/24/2022 10:00:00 AM","Meter #98271584","3.26"
"1/24/2022 11:00:00 AM","Meter #98271584","2.25"
"1/24/2022 12:00:00 PM","Meter #98271584","1.95"
"1/24/2022 1:00:00 PM","Meter #98271584","3.89"
"1/24/2022 2:00:00 PM","Meter #98271584","2.18"
"1/24/2022 3:00:00 PM","Meter #98271584","2.36"
"1/24/2022 4:00:00 PM","Meter #98271584","4.47"
"1/24/2022 5:00:00 PM","Meter #98271584","3.11"
"1/24/2022 6:00:00 PM","Meter #98271584","3.09"
"1/24/2022 7:00:00 PM","Meter #98271584","3.74"
"1/24/2022 8:00:00 PM","Meter #98271584","3.90"
"1/24/2022 9:00:00 PM","Meter #98271584","2.60"
"1/24/2022 10:00:00 PM","Meter #98271584","3.52"
"1/24/2022 11:00:00 PM","Meter #98271584","2.83"
"1/25/2022 12:00:00 AM","Meter #98271584","2.12"
"1/25/2022 1:00:00 AM","Meter #98271584","3.58"
"1/25/2022 2:00:00 AM","Meter #98271584","2.45"
"1/25/2022 3:00:00 AM","Meter #98271584","2.20"
"1/25/2022 4:00:00 AM","Meter #98271584","4.03"
"1/25/2022 5:00:00 AM","Meter #98271584","2.80"
"1/25/2022 6:00:00 AM","Meter #98271584","2.46"
"1/25/2022 7:00:00 AM","Meter #98271584","2.93"
"1/25/2022 8:00:00 AM","Meter #98271584","3.44"
"1/25/2022 9:00:00 AM","Meter #98271584","3.36"
"1/25/2022 10:00:00 AM","Meter #98271584","4.14"
"1/25/2022 11:00:00 AM","Meter #98271584","2.32"
"1/25/2022 12:00:00 PM","Meter #98271584","1.85"
"1/25/2022 1:00:00 PM","Meter #98271584","3.42"
"1/25/2022 2:00:00 PM","Meter #98271584","1.94"
"1/25/2022 3:00:00 PM","Meter #98271584","1.99"
"1/25/2022 4:00:00 PM","Meter #98271584","3.79"
"1/25/2022 5:00:00 PM","Meter #98271584","3.00"
"1/25/2022 6:00:00 PM","Meter #98271584","2.90"
"1/25/2022 7:00:00 PM","Meter #98271584","3.91"
"1/25/2022 8:00:00 PM","Meter #98271584","3.63"
"1/25/2022 9:00:00 PM","Meter #98271584","2.52"
"1/25/2022 10:00:00 PM","Meter #98271584","3.89"
"1/25/2022 11:00:00 PM","Meter #98271584","2.32"
"1/26/2022 12:00:00 AM","Meter #98271584","4.13"
"1/26/2022 1:00:00 AM","Meter #98271584","2.65"
"1/26/2022 2:00:00 AM","Meter #98271584","2.81"
"1/26/2022 3:00:00 AM","Meter #98271584","4.94"
"1/26/2022 4:00:00 AM","Meter #98271584","3.19"
"1/26/2022 5:00:00 AM","Meter #98271584","5.15"
"1/26/2022 6:00:00 AM","Meter #98271584","3.53"
"1/26/2022 7:00:00 AM","Meter #98271584","3.96"
"1/26/2022 8:00:00 AM","Meter #98271584","3.65"
"1/26/2022 9:00:00 AM","Meter #98271584","2.63"
"1/26/2022 10:00:00 AM","Meter #98271584","4.20"
"1/26/2022 11:00:00 AM","Meter #98271584","2.49"
"1/26/2022 12:00:00 PM","Meter #98271584","4.37"
"1/26/2022 1:00:00 PM","Meter #98271584","2.35"
"1/26/2022 2:00:00 PM","Meter #98271584","2.10"
"1/26/2022 3:00:00 PM","Meter #98271584","4.03"
"1/26/2022 4:00:00 PM","Meter #98271584","2.78"
"1/26/2022 5:00:00 PM","Meter #98271584","4.85"
"1/26/2022 6:00:00 PM","Meter #98271584","3.51"
"1/26/2022 7:00:00 PM","Meter #98271584","4.26"
"1/26/2022 8:00:00 PM","Meter #98271584","3.87"
"1/26/2022 9:00:00 PM","Meter #98271584","2.92"
"1/26/2022 10:00:00 PM","Meter #98271584","4.78"
"1/26/2022 11:00:00 PM","Meter #98271584","3.11"
"1/27/2022 12:00:00 AM","Meter #98271584","4.84"
"1/27/2022 1:00:00 AM","Meter #98271584","2.94"
"1/27/2022 2:00:00 AM","Meter #98271584","2.91"
"1/27/2022 3:00:00 AM","Meter #98271584","5.69"
"1/27/2022 4:00:00 AM","Meter #98271584","3.42"
"1/27/2022 5:00:00 AM","Meter #98271584","5.47"
"1/27/2022 6:00:00 AM","Meter #98271584","3.44"
"1/27/2022 7:00:00 AM","Meter #98271584","4.24"
"1/27/2022 8:00:00 AM","Meter #98271584","3.78"
"1/27/2022 9:00:00 AM","Meter #98271584","2.93"
"1/27/2022 10:00:00 AM","Meter #98271584","4.61"
"1/27/2022 11:00:00 AM","Meter #98271584","2.99"
"1/27/2022 12:00:00 PM","Meter #98271584","4.27"
"1/27/2022 1:00:00 PM","Meter #98271584","2.52"
"1/27/2022 2:00:00 PM","Meter #98271584","2.04"
"1/27/2022 3:00:00 PM","Meter #98271584","3.60"
"1/27/2022 4:00:00 PM","Meter #98271584","2.29"
"1/27/2022 5:00:00 PM","Meter #98271584","4.39"
"1/27/2022 6:00:00 PM","Meter #98271584","3.06"
"1/27/2022 7:00:00 PM","Meter #98271584","3.49"
"1/27/2022 8:00:00 PM","Meter #98271584","3.28"
"1/27/2022 9:00:00 PM","Meter #98271584","2.82"
"1/27/2022 10:00:00 PM","Meter #98271584","4.45"
"1/27/2022 11:00:00 PM","Meter #98271584","2.66"
"1/28/2022 12:00:00 AM","Meter #98271584","4.42"
"1/28/2022 1:00:00 AM","Meter #98271584","2.71"
"1/28/2022 2:00:00 AM","Meter #98271584","2.65"
"1/28/2022 3:00:00 AM","Meter #98271584","4.14"
"1/28/2022 4:00:00 AM","Meter #98271584","2.71"
"1/28/2022 5:00:00 AM","Meter #98271584","4.69"
"1/28/2022 6:00:00 AM","Meter #98271584","3.03"
"1/28/2022 7:00:00 AM","Meter #98271584","2.42"
"1/28/2022 8:00:00 AM","Meter #98271584","4.13"
"1/28/2022 9:00:00 AM","Meter #98271584","1.97"
"1/28/2022 10:00:00 AM","Meter #98271584","1.89"
"1/28/2022 11:00:00 AM","Meter #98271584","3.70"
"1/28/2022 12:00:00 PM","Meter #98271584","1.82"
"1/28/2022 1:00:00 PM","Meter #98271584","1.67"
"1/28/2022 2:00:00 PM","Meter #98271584","3.95"
"1/28/2022 3:00:00 PM","Meter #98271584","1.74"
"1/28/2022 4:00:00 PM","Meter #98271584","1.95"
"1/28/2022 5:00:00 PM","Meter #98271584","4.17"
"1/28/2022 6:00:00 PM","Meter #98271584","2.31"
"1/28/2022 7:00:00 PM","Meter #98271584","2.21"
"1/28/2022 8:00:00 PM","Meter #98271584","4.35"
"1/28/2022 9:00:00 PM","Meter #98271584","2.07"
"1/28/2022 10:00:00 PM","Meter #98271584","3.29"
"1/28/2022 11:00:00 PM","Meter #98271584","2.56"
"1/29/2022 12:00:00 AM","Meter #98271584","2.16"
"1/29/2022 1:00:00 AM","Meter #98271584","3.79"
"1/29/2022 2:00:00 AM","Meter #98271584","2.35"
"1/29/2022 3:00:00 AM","Meter #98271584","4.26"
"1/29/2022 4:00:00 AM","Meter #98271584","2.81"
"1/29/2022 5:00:00 AM","Meter #98271584","4.33"
"1/29/2022 6:00:00 AM","Meter #98271584","3.28"
"1/29/2022 7:00:00 AM","Meter #98271584","2.90"
"1/29/2022 8:00:00 AM","Meter #98271584","4.91"
"1/29/2022 9:00:00 AM","Meter #98271584","2.66"
"1/29/2022 10:00:00 AM","Meter #98271584","4.21"
"1/29/2022 11:00:00 AM","Meter #98271584","3.71"
"1/29/2022 12:00:00 PM","Meter #98271584","3.49"
"1/29/2022 1:00:00 PM","Meter #98271584","5.08"
"1/29/2022 2:00:00 PM","Meter #98271584","3.11"
"1/29/2022 3:00:00 PM","Meter #98271584","4.58"
"1/29/2022 4:00:00 PM","Meter #98271584","3.31"
"1/29/2022 5:00:00 PM","Meter #98271584","3.93"
"1/29/2022 6:00:00 PM","Meter #98271584","5.85"
"1/29/2022 7:00:00 PM","Meter #98271584","5.05"
"1/29/2022 8:00:00 PM","Meter #98271584","5.97"
"1/29/2022 9:00:00 PM","Meter #98271584","4.40"
"1/29/2022 10:00:00 PM","Meter #98271584","4.91"
"1/29/2022 11:00:00 PM","Meter #98271584","5.66"
"1/30/2022 12:00:00 AM","Meter #98271584","4.47"
"1/30/2022 1:00:00 AM","Meter #98271584","6.22"
"1/30/2022 2:00:00 AM","Meter #98271584","4.59"
"1/30/2022 3:00:00 AM","Meter #98271584","6.02"
"1/30/2022 4:00:00 AM","Meter #98271584","4.82"
"1/30/2022 5:00:00 AM","Meter #98271584","4.99"
"1/30/2022 6:00:00 AM","Meter #98271584","5.29"
"1/30/2022 7:00:00 AM","Meter #98271584","3.91"
"1/30/2022 8:00:00 AM","Meter #98271584","5.50"
"1/30/2022 9:00:00 AM","Meter #98271584","2.81"
"1/30/2022 10:00:00 AM","Meter #98271584","3.43"
"1/30/2022 11:00:00 AM","Meter #98271584","4.45"
"1/30/2022 12:00:00 PM","Meter #98271584","4.25"
"1/30/2022 1:00:00 PM","Meter #98271584","5.56"
"1/30/2022 2:00:00 PM","Meter #98271584","3.14"
"1/30/2022 3:00:00 PM","Meter #98271584","4.26"
"1/30/2022 4:00:00 PM","Meter #98271584","2.29"
"1/30/2022 5:00:00 PM","Meter #98271584","3.72"
"1/30/2022 6:00:00 PM","Meter #98271584","4.27"
"1/30/2022 7:00:00 PM","Meter #98271584","3.15"
"1/30/2022 8:00:00 PM","Meter #98271584","7.74"
"1/30/2022 9:00:00 PM","Meter #98271584","4.51"
"1/30/2022 10:00:00 PM","Meter #98271584","3.05"
"1/30/2022 11:00:00 PM","Meter #98271584","4.98"
"1/31/2022 12:00:00 AM","Meter #98271584","2.71"
"1/31/2022 1:00:00 AM","Meter #98271584","4.56"
"1/31/2022 2:00:00 AM","Meter #98271584","3.78"
"1/31/2022 3:00:00 AM","Meter #98271584","4.33"
"1/31/2022 4:00:00 AM","Meter #98271584","5.77"
"1/31/2022 5:00:00 AM","Meter #98271584","4.64"
"1/31/2022 6:00:00 AM","Meter #98271584","5.77"
"1/31/2022 7:00:00 AM","Meter #98271584","3.24"
"1/31/2022 8:00:00 AM","Meter #98271584","4.64"
"1/31/2022 9:00:00 AM","Meter #98271584","2.17"
"1/31/2022 10:00:00 AM","Meter #98271584","2.15"
"1/31/2022 11:00:00 AM","Meter #98271584","3.84"
"1/31/2022 12:00:00 PM","Meter #98271584","2.32"
"1/31/2022 1:00:00 PM","Meter #98271584","2.21"
"1/31/2022 2:00:00 PM","Meter #98271584","3.72"
"1/31/2022 3:00:00 PM","Meter #98271584","1.84"
"1/31/2022 4:00:00 PM","Meter #98271584","2.71"
"1/31/2022 5:00:00 PM","Meter #98271584","4.47"
"1/31/2022 6:00:00 PM","Meter #98271584","2.78"
"1/31/2022 7:00:00 PM","Meter #98271584","3.88"
"1/31/2022 8:00:00 PM","Meter #98271584","3.91"
"1/31/2022 9:00:00 PM","Meter #98271584","2.73"
"1/31/2022 10:00:00 PM","Meter #98271584","5.37"
"1/31/2022 11:00:00 PM","Meter #98271584","3.80"
"2/1/2022 12:00:00 AM","Meter #98271584","5.52"
"2/1/2022 1:00:00 AM","Meter #98271584","3.99"
"2/1/2022 2:00:00 AM","Meter #98271584","3.42"
"2/1/2022 3:00:00 AM","Meter #98271584","5.83"
"2/1/2022 4:00:00 AM","Meter #98271584","3.65"
"2/1/2022 5:00:00 AM","Meter #98271584","5.73"
"2/1/2022 6:00:00 AM","Meter #98271584","3.42"
"2/1/2022 7:00:00 AM","Meter #98271584","3.38"
"2/1/2022 8:00:00 AM","Meter #98271584","4.10"
"2/1/2022 9:00:00 AM","Meter #98271584","2.72"
"2/1/2022 10:00:00 AM","Meter #98271584","3.75"
"2/1/2022 11:00:00 AM","Meter #98271584","2.20"
"2/1/2022 12:00:00 PM","Meter #98271584","1.94"
"2/1/2022 1:00:00 PM","Meter #98271584","3.74"
"2/1/2022 2:00:00 PM","Meter #98271584","2.08"
"2/1/2022 3:00:00 PM","Meter #98271584","1.86"
"2/1/2022 4:00:00 PM","Meter #98271584","3.94"
"2/1/2022 5:00:00 PM","Meter #98271584","2.57"
"2/1/2022 6:00:00 PM","Meter #98271584","2.99"
"2/1/2022 7:00:00 PM","Meter #98271584","4.37"
"2/1/2022 8:00:00 PM","Meter #98271584","2.31"
"2/1/2022 9:00:00 PM","Meter #98271584","2.81"
"2/1/2022 10:00:00 PM","Meter #98271584","4.71"
"2/1/2022 11:00:00 PM","Meter #98271584","2.64"
"2/2/2022 12:00:00 AM","Meter #98271584","4.34"
"2/2/2022 1:00:00 AM","Meter #98271584","2.56"
"2/2/2022 2:00:00 AM","Meter #98271584","2.66"
"2/2/2022 3:00:00 AM","Meter #98271584","4.36"
"2/2/2022 4:00:00 AM","Meter #98271584","2.76"
"2/2/2022 5:00:00 AM","Meter #98271584","4.82"
"2/2/2022 6:00:00 AM","Meter #98271584","3.02"
"2/2/2022 7:00:00 AM","Meter #98271584","3.67"
"2/2/2022 8:00:00 AM","Meter #98271584","3.13"
"2/2/2022 9:00:00 AM","Meter #98271584","2.37"
"2/2/2022 10:00:00 AM","Meter #98271584","3.77"
"2/2/2022 11:00:00 AM","Meter #98271584","2.31"
"2/2/2022 12:00:00 PM","Meter #98271584","1.83"
"2/2/2022 1:00:00 PM","Meter #98271584","1.86"
"2/2/2022 2:00:00 PM","Meter #98271584","3.27"
"2/2/2022 3:00:00 PM","Meter #98271584","1.72"
"2/2/2022 4:00:00 PM","Meter #98271584","1.95"
"2/2/2022 5:00:00 PM","Meter #98271584","4.22"
"2/2/2022 6:00:00 PM","Meter #98271584","2.85"
"2/2/2022 7:00:00 PM","Meter #98271584","2.56"
"2/2/2022 8:00:00 PM","Meter #98271584","3.98"
"2/2/2022 9:00:00 PM","Meter #98271584","1.98"
"2/2/2022 10:00:00 PM","Meter #98271584","1.91"
"2/2/2022 11:00:00 PM","Meter #98271584","4.07"
"2/3/2022 12:00:00 AM","Meter #98271584","2.34"
"2/3/2022 1:00:00 AM","Meter #98271584","2.08"
"2/3/2022 2:00:00 AM","Meter #98271584","3.88"
"2/3/2022 3:00:00 AM","Meter #98271584","2.25"
"2/3/2022 4:00:00 AM","Meter #98271584","2.41"
"2/3/2022 5:00:00 AM","Meter #98271584","4.34"
"2/3/2022 6:00:00 AM","Meter #98271584","2.39"
"2/3/2022 7:00:00 AM","Meter #98271584","2.07"
"2/3/2022 8:00:00 AM","Meter #98271584","3.37"
"2/3/2022 9:00:00 AM","Meter #98271584","1.45"
"2/3/2022 10:00:00 AM","Meter #98271584","1.46"
"2/3/2022 11:00:00 AM","Meter #98271584","3.13"
"2/3/2022 12:00:00 PM","Meter #98271584","1.55"
"2/3/2022 1:00:00 PM","Meter #98271584","1.62"
"2/3/2022 2:00:00 PM","Meter #98271584","3.41"
"2/3/2022 3:00:00 PM","Meter #98271584","1.90"
"2/3/2022 4:00:00 PM","Meter #98271584","2.19"
"2/3/2022 5:00:00 PM","Meter #98271584","4.03"
"2/3/2022 6:00:00 PM","Meter #98271584","1.98"
"2/3/2022 7:00:00 PM","Meter #98271584","2.31"
"2/3/2022 8:00:00 PM","Meter #98271584","4.00"
"2/3/2022 9:00:00 PM","Meter #98271584","2.05"
"2/3/2022 10:00:00 PM","Meter #98271584","2.20"
"2/3/2022 11:00:00 PM","Meter #98271584","3.73"
"2/4/2022 12:00:00 AM","Meter #98271584","1.94"
"2/4/2022 1:00:00 AM","Meter #98271584","2.07"
"2/4/2022 2:00:00 AM","Meter #98271584","3.71"
"2/4/2022 3:00:00 AM","Meter #98271584","2.12"
"2/4/2022 4:00:00 AM","Meter #98271584","2.13"
"2/4/2022 5:00:00 AM","Meter #98271584","4.04"
"2/4/2022 6:00:00 AM","Meter #98271584","2.16"
"2/4/2022 7:00:00 AM","Meter #98271584","1.81"
"2/4/2022 8:00:00 AM","Meter #98271584","3.26"
"2/4/2022 9:00:00 AM","Meter #98271584","1.49"
"2/4/2022 10:00:00 AM","Meter #98271584","1.45"
"2/4/2022 11:00:00 AM","Meter #98271584","3.22"
"2/4/2022 12:00:00 PM","Meter #98271584","1.53"
"2/4/2022 1:00:00 PM","Meter #98271584","2.32"
"2/4/2022 2:00:00 PM","Meter #98271584","3.65"
"2/4/2022 3:00:00 PM","Meter #98271584","1.90"
"2/4/2022 4:00:00 PM","Meter #98271584","3.65"
"2/4/2022 5:00:00 PM","Meter #98271584","2.78"
"2/4/2022 6:00:00 PM","Meter #98271584","2.65"
"2/4/2022 7:00:00 PM","Meter #98271584","4.11"
"2/4/2022 8:00:00 PM","Meter #98271584","2.42"
"2/4/2022 9:00:00 PM","Meter #98271584","4.54"
"2/4/2022 10:00:00 PM","Meter #98271584","2.89"
"2/4/2022 11:00:00 PM","Meter #98271584","2.75"
"2/5/2022 12:00:00 AM","Meter #98271584","4.70"
"2/5/2022 1:00:00 AM","Meter #98271584","2.98"
"2/5/2022 2:00:00 AM","Meter #98271584","5.02"
"2/5/2022 3:00:00 AM","Meter #98271584","3.03"
"2/5/2022 4:00:00 AM","Meter #98271584","3.64"
"2/5/2022 5:00:00 AM","Meter #98271584","4.88"
"2/5/2022 6:00:00 AM","Meter #98271584","3.65"
"2/5/2022 7:00:00 AM","Meter #98271584","4.32"
"2/5/2022 8:00:00 AM","Meter #98271584","4.36"
"2/5/2022 9:00:00 AM","Meter #98271584","3.09"
"2/5/2022 10:00:00 AM","Meter #98271584","4.51"
"2/5/2022 11:00:00 AM","Meter #98271584","2.61"
"2/5/2022 12:00:00 PM","Meter #98271584","4.12"
"2/5/2022 1:00:00 PM","Meter #98271584","2.64"
"2/5/2022 2:00:00 PM","Meter #98271584","1.95"
"2/5/2022 3:00:00 PM","Meter #98271584","3.62"
"2/5/2022 4:00:00 PM","Meter #98271584","3.23"
"2/5/2022 5:00:00 PM","Meter #98271584","4.99"
"2/5/2022 6:00:00 PM","Meter #98271584","3.22"
"2/5/2022 7:00:00 PM","Meter #98271584","4.09"
"2/5/2022 8:00:00 PM","Meter #98271584","4.04"
"2/5/2022 9:00:00 PM","Meter #98271584","3.05"
"2/5/2022 10:00:00 PM","Meter #98271584","5.24"
"2/5/2022 11:00:00 PM","Meter #98271584","3.81"
"2/6/2022 12:00:00 AM","Meter #98271584","5.47"
"2/6/2022 1:00:00 AM","Meter #98271584","3.85"
"2/6/2022 2:00:00 AM","Meter #98271584","3.79"
"2/6/2022 3:00:00 AM","Meter #98271584","5.93"
"2/6/2022 4:00:00 AM","Meter #98271584","3.74"
"2/6/2022 5:00:00 AM","Meter #98271584","5.76"
"2/6/2022 6:00:00 AM","Meter #98271584","3.45"
"2/6/2022 7:00:00 AM","Meter #98271584","4.25"
"2/6/2022 8:00:00 AM","Meter #98271584","4.25"
"2/6/2022 9:00:00 AM","Meter #98271584","3.11"
"2/6/2022 10:00:00 AM","Meter #98271584","4.73"
"2/6/2022 11:00:00 AM","Meter #98271584","3.18"
"2/6/2022 12:00:00 PM","Meter #98271584","4.53"
"2/6/2022 1:00:00 PM","Meter #98271584","2.52"
"2/6/2022 2:00:00 PM","Meter #98271584","2.35"
"2/6/2022 3:00:00 PM","Meter #98271584","3.90"
"2/6/2022 4:00:00 PM","Meter #98271584","2.74"
"2/6/2022 5:00:00 PM","Meter #98271584","5.09"
"2/6/2022 6:00:00 PM","Meter #98271584","3.53"
"2/6/2022 7:00:00 PM","Meter #98271584","4.01"
"2/6/2022 8:00:00 PM","Meter #98271584","3.69"
"2/6/2022 9:00:00 PM","Meter #98271584","2.79"
"2/6/2022 10:00:00 PM","Meter #98271584","4.30"
"2/6/2022 11:00:00 PM","Meter #98271584","2.32"
"2/7/2022 12:00:00 AM","Meter #98271584","3.92"
"2/7/2022 1:00:00 AM","Meter #98271584","2.17"
"2/7/2022 2:00:00 AM","Meter #98271584","2.12"
"2/7/2022 3:00:00 AM","Meter #98271584","3.79"
"2/7/2022 4:00:00 AM","Meter #98271584","2.10"
"2/7/2022 5:00:00 AM","Meter #98271584","3.94"
"2/7/2022 6:00:00 AM","Meter #98271584","2.48"
"2/7/2022 7:00:00 AM","Meter #98271584","2.41"
"2/7/2022 8:00:00 AM","Meter #98271584","3.72"
"2/7/2022 9:00:00 AM","Meter #98271584","1.87"
"2/7/2022 10:00:00 AM","Meter #98271584","1.75"
"2/7/2022 11:00:00 AM","Meter #98271584","3.68"
"2/7/2022 12:00:00 PM","Meter #98271584","1.74"
"2/7/2022 1:00:00 PM","Meter #98271584","1.86"
"2/7/2022 2:00:00 PM","Meter #98271584","3.47"
"2/7/2022 3:00:00 PM","Meter #98271584","1.82"
"2/7/2022 4:00:00 PM","Meter #98271584","2.08"
"2/7/2022 5:00:00 PM","Meter #98271584","4.28"
"2/7/2022 6:00:00 PM","Meter #98271584","2.72"
"2/7/2022 7:00:00 PM","Meter #98271584","2.26"
"2/7/2022 8:00:00 PM","Meter #98271584","4.05"
"2/7/2022 9:00:00 PM","Meter #98271584","2.11"
"2/7/2022 10:00:00 PM","Meter #98271584","2.18"
"2/7/2022 11:00:00 PM","Meter #98271584","4.70"
"2/8/2022 12:00:00 AM","Meter #98271584","2.72"
"2/8/2022 1:00:00 AM","Meter #98271584","2.73"
"2/8/2022 2:00:00 AM","Meter #98271584","4.52"
