Start Date,Meter,kWh
"1/14/2022 4:45:00 PM","Meter #98271584","0.46"
"1/14/2022 5:00:00 PM","Meter #98271584","0.46"
"1/14/2022 5:15:00 PM","Meter #98271584","1.51"
"1/14/2022 5:30:00 PM","Meter #98271584","1.05"
"1/14/2022 5:45:00 PM","Meter #98271584","0.57"
"1/14/2022 6:00:00 PM","Meter #98271584","0.59"
"1/14/2022 6:15:00 PM","Meter #98271584","0.47"
"1/14/2022 6:30:00 PM","Meter #98271584","0.42"
"1/14/2022 6:45:00 PM","Meter #98271584","0.47"
"1/14/2022 7:00:00 PM","Meter #98271584","0.44"
"1/14/2022 7:15:00 PM","Meter #98271584","0.46"
"1/14/2022 7:30:00 PM","Meter #98271584","0.44"
"1/14/2022 7:45:00 PM","Meter #98271584","0.42"
"1/14/2022 8:00:00 PM","Meter #98271584","0.45"
"1/14/2022 8:15:00 PM","Meter #98271584","1.29"
"1/14/2022 8:30:00 PM","Meter #98271584","1.51"
"1/14/2022 8:45:00 PM","Meter #98271584","0.58"
"1/14/2022 9:00:00 PM","Meter #98271584","0.64"
"1/14/2022 9:15:00 PM","Meter #98271584","0.66"
"1/14/2022 9:30:00 PM","Meter #98271584","0.67"
"1/14/2022 9:45:00 PM","Meter #98271584","0.65"
"1/14/2022 10:00:00 PM","Meter #98271584","0.70"
"1/14/2022 10:15:00 PM","Meter #98271584","0.64"
"1/14/2022 10:30:00 PM","Meter #98271584","0.61"
"1/14/2022 10:45:00 PM","Meter #98271584","1.90"
"1/14/2022 11:00:00 PM","Meter #98271584","1.05"
"1/14/2022 11:15:00 PM","Meter #98271584","0.55"
"1/14/2022 11:30:00 PM","Meter #98271584","0.60"
"1/14/2022 11:45:00 PM","Meter #98271584","0.59"
"1/15/2022 12:00:00 AM","Meter #98271584","0.63"
"1/15/2022 12:15:00 AM","Meter #98271584","0.65"
"1/15/2022 12:30:00 AM","Meter #98271584","0.69"
"1/15/2022 12:45:00 AM","Meter #98271584","0.67"
"1/15/2022 1:00:00 AM","Meter #98271584","1.01"
"1/15/2022 1:15:00 AM","Meter #98271584","2.16"
"1/15/2022 1:30:00 AM","Meter #98271584","0.76"
"1/15/2022 1:45:00 AM","Meter #98271584","0.73"
"1/15/2022 2:00:00 AM","Meter #98271584","0.76"
"1/15/2022 2:15:00 AM","Meter #98271584","0.71"
"1/15/2022 2:30:00 AM","Meter #98271584","0.82"
"1/15/2022 2:45:00 AM","Meter #98271584","0.74"
"1/15/2022 3:00:00 AM","Meter #98271584","0.77"
"1/15/2022 3:15:00 AM","Meter #98271584","0.77"
"1/15/2022 3:30:00 AM","Meter #98271584","1.71"
"1/15/2022 3:45:00 AM","Meter #98271584","1.88"
"1/15/2022 4:00:00 AM","Meter #98271584","0.85"
"1/15/2022 4:15:00 AM","Meter #98271584","0.84"
"1/15/2022 4:30:00 AM","Meter #98271584","0.79"
"1/15/2022 4:45:00 AM","Meter #98271584","0.84"
"1/15/2022 5:00:00 AM","Meter #98271584","0.90"
"1/15/2022 5:15:00 AM","Meter #98271584","1.00"
"1/15/2022 5:30:00 AM","Meter #98271584","1.13"
"1/15/2022 5:45:00 AM","Meter #98271584","2.20"
"1/15/2022 6:00:00 AM","Meter #98271584","0.91"
"1/15/2022 6:15:00 AM","Meter #98271584","0.79"
"1/15/2022 6:30:00 AM","Meter #98271584","0.82"
"1/15/2022 6:45:00 AM","Meter #98271584","0.97"
"1/15/2022 7:00:00 AM","Meter #98271584","0.98"
"1/15/2022 7:15:00 AM","Meter #98271584","0.91"
"1/15/2022 7:30:00 AM","Meter #98271584","0.78"
"1/15/2022 7:45:00 AM","Meter #98271584","1.62"
"1/15/2022 8:00:00 AM","Meter #98271584","1.69"
"1/15/2022 8:15:00 AM","Meter #98271584","0.71"
"1/15/2022 8:30:00 AM","Meter #98271584","0.69"
"1/15/2022 8:45:00 AM","Meter #98271584","0.91"
"1/15/2022 9:00:00 AM","Meter #98271584","0.85"
"1/15/2022 9:15:00 AM","Meter #98271584","0.86"
"1/15/2022 9:30:00 AM","Meter #98271584","0.65"
"1/15/2022 9:45:00 AM","Meter #98271584","0.64"
"1/15/2022 10:00:00 AM","Meter #98271584","0.93"
"1/15/2022 10:15:00 AM","Meter #98271584","2.44"
"1/15/2022 10:30:00 AM","Meter #98271584","1.56"
"1/15/2022 10:45:00 AM","Meter #98271584","0.98"
"1/15/2022 11:00:00 AM","Meter #98271584","0.99"
"1/15/2022 11:15:00 AM","Meter #98271584","0.97"
"1/15/2022 11:30:00 AM","Meter #98271584","1.00"
"1/15/2022 11:45:00 AM","Meter #98271584","0.91"
"1/15/2022 12:00:00 PM","Meter #98271584","0.70"
"1/15/2022 12:15:00 PM","Meter #98271584","0.86"
"1/15/2022 12:30:00 PM","Meter #98271584","0.95"
"1/15/2022 12:45:00 PM","Meter #98271584","2.10"
"1/15/2022 1:00:00 PM","Meter #98271584","0.66"
"1/15/2022 1:15:00 PM","Meter #98271584","0.46"
"1/15/2022 1:30:00 PM","Meter #98271584","0.45"
"1/15/2022 1:45:00 PM","Meter #98271584","0.70"
"1/15/2022 2:00:00 PM","Meter #98271584","0.65"
"1/15/2022 2:15:00 PM","Meter #98271584","0.60"
"1/15/2022 2:30:00 PM","Meter #98271584","0.47"
"1/15/2022 2:45:00 PM","Meter #98271584","0.45"
"1/15/2022 3:00:00 PM","Meter #98271584","1.26"
"1/15/2022 3:15:00 PM","Meter #98271584","1.70"
"1/15/2022 3:30:00 PM","Meter #98271584","0.70"
"1/15/2022 3:45:00 PM","Meter #98271584","0.94"
"1/15/2022 4:00:00 PM","Meter #98271584","0.71"
"1/15/2022 4:15:00 PM","Meter #98271584","0.56"
"1/15/2022 4:30:00 PM","Meter #98271584","0.64"
"1/15/2022 4:45:00 PM","Meter #98271584","0.71"
"1/15/2022 5:00:00 PM","Meter #98271584","0.73"
"1/15/2022 5:15:00 PM","Meter #98271584","1.84"
"1/15/2022 5:30:00 PM","Meter #98271584","1.41"
"1/15/2022 5:45:00 PM","Meter #98271584","0.86"
"1/15/2022 6:00:00 PM","Meter #98271584","0.89"
"1/15/2022 6:15:00 PM","Meter #98271584","0.73"
"1/15/2022 6:30:00 PM","Meter #98271584","0.71"
"1/15/2022 6:45:00 PM","Meter #98271584","0.75"
"1/15/2022 7:00:00 PM","Meter #98271584","0.88"
"1/15/2022 7:15:00 PM","Meter #98271584","0.96"
"1/15/2022 7:30:00 PM","Meter #98271584","0.89"
"1/15/2022 7:45:00 PM","Meter #98271584","1.73"
"1/15/2022 8:00:00 PM","Meter #98271584","1.78"
"1/15/2022 8:15:00 PM","Meter #98271584","0.75"
"1/15/2022 8:30:00 PM","Meter #98271584","0.78"
"1/15/2022 8:45:00 PM","Meter #98271584","0.85"
"1/15/2022 9:00:00 PM","Meter #98271584","0.99"
"1/15/2022 9:15:00 PM","Meter #98271584","0.91"
"1/15/2022 9:30:00 PM","Meter #98271584","0.97"
"1/15/2022 9:45:00 PM","Meter #98271584","0.76"
"1/15/2022 10:00:00 PM","Meter #98271584","0.87"
"1/15/2022 10:15:00 PM","Meter #98271584","2.16"
"1/15/2022 10:30:00 PM","Meter #98271584","1.54"
"1/15/2022 10:45:00 PM","Meter #98271584","0.99"
"1/15/2022 11:00:00 PM","Meter #98271584","0.82"
"1/15/2022 11:15:00 PM","Meter #98271584","0.87"
"1/15/2022 11:30:00 PM","Meter #98271584","0.87"
"1/15/2022 11:45:00 PM","Meter #98271584","0.87"
"1/16/2022 12:00:00 AM","Meter #98271584","0.79"
"1/16/2022 12:15:00 AM","Meter #98271584","0.82"
"1/16/2022 12:30:00 AM","Meter #98271584","1.08"
"1/16/2022 12:45:00 AM","Meter #98271584","2.26"
"1/16/2022 1:00:00 AM","Meter #98271584","1.05"
"1/16/2022 1:15:00 AM","Meter #98271584","0.69"
"1/16/2022 1:30:00 AM","Meter #98271584","0.77"
"1/16/2022 1:45:00 AM","Meter #98271584","0.81"
"1/16/2022 2:00:00 AM","Meter #98271584","0.89"
"1/16/2022 2:15:00 AM","Meter #98271584","0.84"
"1/16/2022 2:30:00 AM","Meter #98271584","0.83"
"1/16/2022 2:45:00 AM","Meter #98271584","0.81"
"1/16/2022 3:00:00 AM","Meter #98271584","1.26"
"1/16/2022 3:15:00 AM","Meter #98271584","2.25"
"1/16/2022 3:30:00 AM","Meter #98271584","1.00"
"1/16/2022 3:45:00 AM","Meter #98271584","0.82"
"1/16/2022 4:00:00 AM","Meter #98271584","0.81"
"1/16/2022 4:15:00 AM","Meter #98271584","0.86"
"1/16/2022 4:30:00 AM","Meter #98271584","0.84"
"1/16/2022 4:45:00 AM","Meter #98271584","0.78"
"1/16/2022 5:00:00 AM","Meter #98271584","0.76"
"1/16/2022 5:15:00 AM","Meter #98271584","1.82"
"1/16/2022 5:30:00 AM","Meter #98271584","1.51"
"1/16/2022 5:45:00 AM","Meter #98271584","0.91"
"1/16/2022 6:00:00 AM","Meter #98271584","0.90"
"1/16/2022 6:15:00 AM","Meter #98271584","0.88"
"1/16/2022 6:30:00 AM","Meter #98271584","0.84"
"1/16/2022 6:45:00 AM","Meter #98271584","0.83"
"1/16/2022 7:00:00 AM","Meter #98271584","0.84"
"1/16/2022 7:15:00 AM","Meter #98271584","0.64"
"1/16/2022 7:30:00 AM","Meter #98271584","0.73"
"1/16/2022 7:45:00 AM","Meter #98271584","1.64"
"1/16/2022 8:00:00 AM","Meter #98271584","1.93"
"1/16/2022 8:15:00 AM","Meter #98271584","0.74"
"1/16/2022 8:30:00 AM","Meter #98271584","0.75"
"1/16/2022 8:45:00 AM","Meter #98271584","0.75"
"1/16/2022 9:00:00 AM","Meter #98271584","0.68"
"1/16/2022 9:15:00 AM","Meter #98271584","0.63"
"1/16/2022 9:30:00 AM","Meter #98271584","0.65"
"1/16/2022 9:45:00 AM","Meter #98271584","0.63"
"1/16/2022 10:00:00 AM","Meter #98271584","0.60"
"1/16/2022 10:15:00 AM","Meter #98271584","1.80"
"1/16/2022 10:30:00 AM","Meter #98271584","1.31"
"1/16/2022 10:45:00 AM","Meter #98271584","0.55"
"1/16/2022 11:00:00 AM","Meter #98271584","0.58"
"1/16/2022 11:15:00 AM","Meter #98271584","0.74"
"1/16/2022 11:30:00 AM","Meter #98271584","0.83"
"1/16/2022 11:45:00 AM","Meter #98271584","0.59"
"1/16/2022 12:00:00 PM","Meter #98271584","1.35"
"1/16/2022 12:15:00 PM","Meter #98271584","1.89"
"1/16/2022 12:30:00 PM","Meter #98271584","0.48"
"1/16/2022 12:45:00 PM","Meter #98271584","0.52"
"1/16/2022 1:00:00 PM","Meter #98271584","0.76"
"1/16/2022 1:15:00 PM","Meter #98271584","0.46"
"1/16/2022 1:30:00 PM","Meter #98271584","0.45"
"1/16/2022 1:45:00 PM","Meter #98271584","0.36"
"1/16/2022 2:00:00 PM","Meter #98271584","0.41"
"1/16/2022 2:15:00 PM","Meter #98271584","0.42"
"1/16/2022 2:30:00 PM","Meter #98271584","1.48"
"1/16/2022 2:45:00 PM","Meter #98271584","1.13"
"1/16/2022 3:00:00 PM","Meter #98271584","0.55"
"1/16/2022 3:15:00 PM","Meter #98271584","0.53"
"1/16/2022 3:30:00 PM","Meter #98271584","0.55"
"1/16/2022 3:45:00 PM","Meter #98271584","0.65"
"1/16/2022 4:00:00 PM","Meter #98271584","0.59"
"1/16/2022 4:15:00 PM","Meter #98271584","0.58"
"1/16/2022 4:30:00 PM","Meter #98271584","0.68"
"1/16/2022 4:45:00 PM","Meter #98271584","0.90"
"1/16/2022 5:00:00 PM","Meter #98271584","2.00"
"1/16/2022 5:15:00 PM","Meter #98271584","0.75"
"1/16/2022 5:30:00 PM","Meter #98271584","0.75"
"1/16/2022 5:45:00 PM","Meter #98271584","0.83"
"1/16/2022 6:00:00 PM","Meter #98271584","0.64"
"1/16/2022 6:15:00 PM","Meter #98271584","0.52"
"1/16/2022 6:30:00 PM","Meter #98271584","0.61"
"1/16/2022 6:45:00 PM","Meter #98271584","0.52"
"1/16/2022 7:00:00 PM","Meter #98271584","0.53"
"1/16/2022 7:15:00 PM","Meter #98271584","0.52"
"1/16/2022 7:30:00 PM","Meter #98271584","0.53"
"1/16/2022 7:45:00 PM","Meter #98271584","1.41"
"1/16/2022 8:00:00 PM","Meter #98271584","1.30"
"1/16/2022 8:15:00 PM","Meter #98271584","0.47"
"1/16/2022 8:30:00 PM","Meter #98271584","0.51"
"1/16/2022 8:45:00 PM","Meter #98271584","0.54"
"1/16/2022 9:00:00 PM","Meter #98271584","0.59"
"1/16/2022 9:15:00 PM","Meter #98271584","0.53"
"1/16/2022 9:30:00 PM","Meter #98271584","0.56"
"1/16/2022 9:45:00 PM","Meter #98271584","0.56"
"1/16/2022 10:00:00 PM","Meter #98271584","0.58"
"1/16/2022 10:15:00 PM","Meter #98271584","0.54"
"1/16/2022 10:30:00 PM","Meter #98271584","0.56"
"1/16/2022 10:45:00 PM","Meter #98271584","1.98"
"1/16/2022 11:00:00 PM","Meter #98271584","0.87"
"1/16/2022 11:15:00 PM","Meter #98271584","0.48"
"1/16/2022 11:30:00 PM","Meter #98271584","0.51"
"1/16/2022 11:45:00 PM","Meter #98271584","0.47"
"1/17/2022 12:00:00 AM","Meter #98271584","0.54"
"1/17/2022 12:15:00 AM","Meter #98271584","0.44"
"1/17/2022 12:30:00 AM","Meter #98271584","0.45"
"1/17/2022 12:45:00 AM","Meter #98271584","0.51"
"1/17/2022 1:00:00 AM","Meter #98271584","0.51"
"1/17/2022 1:15:00 AM","Meter #98271584","0.48"
"1/17/2022 1:30:00 AM","Meter #98271584","0.93"
"1/17/2022 1:45:00 AM","Meter #98271584","1.95"
"1/17/2022 2:00:00 AM","Meter #98271584","0.55"
"1/17/2022 2:15:00 AM","Meter #98271584","0.45"
"1/17/2022 2:30:00 AM","Meter #98271584","0.52"
"1/17/2022 2:45:00 AM","Meter #98271584","0.52"
"1/17/2022 3:00:00 AM","Meter #98271584","0.51"
"1/17/2022 3:15:00 AM","Meter #98271584","0.44"
"1/17/2022 3:30:00 AM","Meter #98271584","0.48"
"1/17/2022 3:45:00 AM","Meter #98271584","0.41"
"1/17/2022 4:00:00 AM","Meter #98271584","0.41"
"1/17/2022 4:15:00 AM","Meter #98271584","0.41"
"1/17/2022 4:30:00 AM","Meter #98271584","1.13"
"1/17/2022 4:45:00 AM","Meter #98271584","1.63"
"1/17/2022 5:00:00 AM","Meter #98271584","0.52"
"1/17/2022 5:15:00 AM","Meter #98271584","0.62"
"1/17/2022 5:30:00 AM","Meter #98271584","0.61"
"1/17/2022 5:45:00 AM","Meter #98271584","0.66"
"1/17/2022 6:00:00 AM","Meter #98271584","0.63"
"1/17/2022 6:15:00 AM","Meter #98271584","0.50"
"1/17/2022 6:30:00 AM","Meter #98271584","0.50"
"1/17/2022 6:45:00 AM","Meter #98271584","0.51"
"1/17/2022 7:00:00 AM","Meter #98271584","0.48"
"1/17/2022 7:15:00 AM","Meter #98271584","0.55"
"1/17/2022 7:30:00 AM","Meter #98271584","0.44"
"1/17/2022 7:45:00 AM","Meter #98271584","0.52"
"1/17/2022 8:00:00 AM","Meter #98271584","0.43"
"1/17/2022 8:15:00 AM","Meter #98271584","1.17"
"1/17/2022 8:30:00 AM","Meter #98271584","1.44"
"1/17/2022 8:45:00 AM","Meter #98271584","0.35"
"1/17/2022 9:00:00 AM","Meter #98271584","0.37"
"1/17/2022 9:15:00 AM","Meter #98271584","0.35"
"1/17/2022 9:30:00 AM","Meter #98271584","0.40"
"1/17/2022 9:45:00 AM","Meter #98271584","0.38"
"1/17/2022 10:00:00 AM","Meter #98271584","0.37"
"1/17/2022 10:15:00 AM","Meter #98271584","0.37"
"1/17/2022 10:30:00 AM","Meter #98271584","0.33"
"1/17/2022 10:45:00 AM","Meter #98271584","0.41"
"1/17/2022 11:00:00 AM","Meter #98271584","0.51"
"1/17/2022 11:15:00 AM","Meter #98271584","1.55"
"1/17/2022 11:30:00 AM","Meter #98271584","0.92"
"1/17/2022 11:45:00 AM","Meter #98271584","0.37"
"1/17/2022 12:00:00 PM","Meter #98271584","0.38"
"1/17/2022 12:15:00 PM","Meter #98271584","0.35"
"1/17/2022 12:30:00 PM","Meter #98271584","0.38"
"1/17/2022 12:45:00 PM","Meter #98271584","0.37"
"1/17/2022 1:00:00 PM","Meter #98271584","0.34"
"1/17/2022 1:15:00 PM","Meter #98271584","0.35"
"1/17/2022 1:30:00 PM","Meter #98271584","0.33"
"1/17/2022 1:45:00 PM","Meter #98271584","0.53"
"1/17/2022 2:00:00 PM","Meter #98271584","0.71"
"1/17/2022 2:15:00 PM","Meter #98271584","1.93"
"1/17/2022 2:30:00 PM","Meter #98271584","0.59"
"1/17/2022 2:45:00 PM","Meter #98271584","0.41"
"1/17/2022 3:00:00 PM","Meter #98271584","0.40"
"1/17/2022 3:15:00 PM","Meter #98271584","0.38"
"1/17/2022 3:30:00 PM","Meter #98271584","0.37"
"1/17/2022 3:45:00 PM","Meter #98271584","0.43"
"1/17/2022 4:00:00 PM","Meter #98271584","0.44"
"1/17/2022 4:15:00 PM","Meter #98271584","0.42"
"1/17/2022 4:30:00 PM","Meter #98271584","0.53"
"1/17/2022 4:45:00 PM","Meter #98271584","0.63"
"1/17/2022 5:00:00 PM","Meter #98271584","1.24"
"1/17/2022 5:15:00 PM","Meter #98271584","1.90"
"1/17/2022 5:30:00 PM","Meter #98271584","0.72"
"1/17/2022 5:45:00 PM","Meter #98271584","0.66"
"1/17/2022 6:00:00 PM","Meter #98271584","0.69"
"1/17/2022 6:15:00 PM","Meter #98271584","0.69"
"1/17/2022 6:30:00 PM","Meter #98271584","0.59"
"1/17/2022 6:45:00 PM","Meter #98271584","0.63"
"1/17/2022 7:00:00 PM","Meter #98271584","0.57"
"1/17/2022 7:15:00 PM","Meter #98271584","0.64"
"1/17/2022 7:30:00 PM","Meter #98271584","0.59"
"1/17/2022 7:45:00 PM","Meter #98271584","0.58"
"1/17/2022 8:00:00 PM","Meter #98271584","0.54"
"1/17/2022 8:15:00 PM","Meter #98271584","1.36"
"1/17/2022 8:30:00 PM","Meter #98271584","1.70"
"1/17/2022 8:45:00 PM","Meter #98271584","0.54"
"1/17/2022 9:00:00 PM","Meter #98271584","0.55"
"1/17/2022 9:15:00 PM","Meter #98271584","0.54"
"1/17/2022 9:30:00 PM","Meter #98271584","0.56"
"1/17/2022 9:45:00 PM","Meter #98271584","0.49"
"1/17/2022 10:00:00 PM","Meter #98271584","0.44"
"1/17/2022 10:15:00 PM","Meter #98271584","0.37"
"1/17/2022 10:30:00 PM","Meter #98271584","0.42"
"1/17/2022 10:45:00 PM","Meter #98271584","1.63"
"1/17/2022 11:00:00 PM","Meter #98271584","0.85"
"1/17/2022 11:15:00 PM","Meter #98271584","0.48"
"1/17/2022 11:30:00 PM","Meter #98271584","0.49"
"1/17/2022 11:45:00 PM","Meter #98271584","0.42"
"1/18/2022 12:00:00 AM","Meter #98271584","0.46"
"1/18/2022 12:15:00 AM","Meter #98271584","0.46"
"1/18/2022 12:30:00 AM","Meter #98271584","0.49"
"1/18/2022 12:45:00 AM","Meter #98271584","0.49"
"1/18/2022 1:00:00 AM","Meter #98271584","0.86"
"1/18/2022 1:15:00 AM","Meter #98271584","1.67"
"1/18/2022 1:30:00 AM","Meter #98271584","0.47"
"1/18/2022 1:45:00 AM","Meter #98271584","0.49"
"1/18/2022 2:00:00 AM","Meter #98271584","0.48"
"1/18/2022 2:15:00 AM","Meter #98271584","0.54"
"1/18/2022 2:30:00 AM","Meter #98271584","0.52"
"1/18/2022 2:45:00 AM","Meter #98271584","0.53"
"1/18/2022 3:00:00 AM","Meter #98271584","0.53"
"1/18/2022 3:15:00 AM","Meter #98271584","0.49"
"1/18/2022 3:30:00 AM","Meter #98271584","1.64"
"1/18/2022 3:45:00 AM","Meter #98271584","1.12"
"1/18/2022 4:00:00 AM","Meter #98271584","0.55"
"1/18/2022 4:15:00 AM","Meter #98271584","0.55"
"1/18/2022 4:30:00 AM","Meter #98271584","0.53"
"1/18/2022 4:45:00 AM","Meter #98271584","0.61"
"1/18/2022 5:00:00 AM","Meter #98271584","0.67"
"1/18/2022 5:15:00 AM","Meter #98271584","0.69"
"1/18/2022 5:30:00 AM","Meter #98271584","0.70"
"1/18/2022 5:45:00 AM","Meter #98271584","1.20"
"1/18/2022 6:00:00 AM","Meter #98271584","1.69"
"1/18/2022 6:15:00 AM","Meter #98271584","0.59"
"1/18/2022 6:30:00 AM","Meter #98271584","0.56"
"1/18/2022 6:45:00 AM","Meter #98271584","0.58"
"1/18/2022 7:00:00 AM","Meter #98271584","0.57"
"1/18/2022 7:15:00 AM","Meter #98271584","0.53"
"1/18/2022 7:30:00 AM","Meter #98271584","0.52"
"1/18/2022 7:45:00 AM","Meter #98271584","0.47"
"1/18/2022 8:00:00 AM","Meter #98271584","0.49"
"1/18/2022 8:15:00 AM","Meter #98271584","1.33"
"1/18/2022 8:30:00 AM","Meter #98271584","1.38"
"1/18/2022 8:45:00 AM","Meter #98271584","0.43"
"1/18/2022 9:00:00 AM","Meter #98271584","0.44"
"1/18/2022 9:15:00 AM","Meter #98271584","0.42"
"1/18/2022 9:30:00 AM","Meter #98271584","0.39"
"1/18/2022 9:45:00 AM","Meter #98271584","0.46"
"1/18/2022 10:00:00 AM","Meter #98271584","0.43"
"1/18/2022 10:15:00 AM","Meter #98271584","0.45"
"1/18/2022 10:30:00 AM","Meter #98271584","0.46"
"1/18/2022 10:45:00 AM","Meter #98271584","0.44"
"1/18/2022 11:00:00 AM","Meter #98271584","0.43"
"1/18/2022 11:15:00 AM","Meter #98271584","1.78"
"1/18/2022 11:30:00 AM","Meter #98271584","1.18"
"1/18/2022 11:45:00 AM","Meter #98271584","0.49"
"1/18/2022 12:00:00 PM","Meter #98271584","0.46"
"1/18/2022 12:15:00 PM","Meter #98271584","0.43"
"1/18/2022 12:30:00 PM","Meter #98271584","0.55"
"1/18/2022 12:45:00 PM","Meter #98271584","0.39"
"1/18/2022 1:00:00 PM","Meter #98271584","0.44"
"1/18/2022 1:15:00 PM","Meter #98271584","0.46"
"1/18/2022 1:30:00 PM","Meter #98271584","0.48"
"1/18/2022 1:45:00 PM","Meter #98271584","0.43"
"1/18/2022 2:00:00 PM","Meter #98271584","0.55"
"1/18/2022 2:15:00 PM","Meter #98271584","1.87"
"1/18/2022 2:30:00 PM","Meter #98271584","0.65"
"1/18/2022 2:45:00 PM","Meter #98271584","0.41"
"1/18/2022 3:00:00 PM","Meter #98271584","0.45"
"1/18/2022 3:15:00 PM","Meter #98271584","0.42"
"1/18/2022 3:30:00 PM","Meter #98271584","0.43"
"1/18/2022 3:45:00 PM","Meter #98271584","0.54"
"1/18/2022 4:00:00 PM","Meter #98271584","0.53"
"1/18/2022 4:15:00 PM","Meter #98271584","0.50"
"1/18/2022 4:30:00 PM","Meter #98271584","0.47"
"1/18/2022 4:45:00 PM","Meter #98271584","0.55"
"1/18/2022 5:00:00 PM","Meter #98271584","1.00"
"1/18/2022 5:15:00 PM","Meter #98271584","1.95"
"1/18/2022 5:30:00 PM","Meter #98271584","0.64"
"1/18/2022 5:45:00 PM","Meter #98271584","0.62"
"1/18/2022 6:00:00 PM","Meter #98271584","0.64"
"1/18/2022 6:15:00 PM","Meter #98271584","0.57"
"1/18/2022 6:30:00 PM","Meter #98271584","0.55"
"1/18/2022 6:45:00 PM","Meter #98271584","0.57"
"1/18/2022 7:00:00 PM","Meter #98271584","0.50"
"1/18/2022 7:15:00 PM","Meter #98271584","0.55"
"1/18/2022 7:30:00 PM","Meter #98271584","0.54"
"1/18/2022 7:45:00 PM","Meter #98271584","0.55"
"1/18/2022 8:00:00 PM","Meter #98271584","0.50"
"1/18/2022 8:15:00 PM","Meter #98271584","1.35"
"1/18/2022 8:30:00 PM","Meter #98271584","1.75"
"1/18/2022 8:45:00 PM","Meter #98271584","0.53"
"1/18/2022 9:00:00 PM","Meter #98271584","0.51"
"1/18/2022 9:15:00 PM","Meter #98271584","0.63"
"1/18/2022 9:30:00 PM","Meter #98271584","0.61"
"1/18/2022 9:45:00 PM","Meter #98271584","0.65"
"1/18/2022 10:00:00 PM","Meter #98271584","0.58"
"1/18/2022 10:15:00 PM","Meter #98271584","0.61"
"1/18/2022 10:30:00 PM","Meter #98271584","0.58"
"1/18/2022 10:45:00 PM","Meter #98271584","1.68"
"1/18/2022 11:00:00 PM","Meter #98271584","1.21"
"1/18/2022 11:15:00 PM","Meter #98271584","0.60"
"1/18/2022 11:30:00 PM","Meter #98271584","0.62"
"1/18/2022 11:45:00 PM","Meter #98271584","0.60"
"1/19/2022 12:00:00 AM","Meter #98271584","0.62"
"1/19/2022 12:15:00 AM","Meter #98271584","0.60"
"1/19/2022 12:30:00 AM","Meter #98271584","0.62"
"1/19/2022 12:45:00 AM","Meter #98271584","0.64"
"1/19/2022 1:00:00 AM","Meter #98271584","0.79"
"1/19/2022 1:15:00 AM","Meter #98271584","2.00"
"1/19/2022 1:30:00 AM","Meter #98271584","0.75"
"1/19/2022 1:45:00 AM","Meter #98271584","0.68"
"1/19/2022 2:00:00 AM","Meter #98271584","0.65"
"1/19/2022 2:15:00 AM","Meter #98271584","0.65"
"1/19/2022 2:30:00 AM","Meter #98271584","0.67"
"1/19/2022 2:45:00 AM","Meter #98271584","0.61"
"1/19/2022 3:00:00 AM","Meter #98271584","0.65"
"1/19/2022 3:15:00 AM","Meter #98271584","0.63"
"1/19/2022 3:30:00 AM","Meter #98271584","1.31"
"1/19/2022 3:45:00 AM","Meter #98271584","1.81"
"1/19/2022 4:00:00 AM","Meter #98271584","0.65"
"1/19/2022 4:15:00 AM","Meter #98271584","0.62"
"1/19/2022 4:30:00 AM","Meter #98271584","0.67"
"1/19/2022 4:45:00 AM","Meter #98271584","0.74"
"1/19/2022 5:00:00 AM","Meter #98271584","0.67"
"1/19/2022 5:15:00 AM","Meter #98271584","0.72"
"1/19/2022 5:30:00 AM","Meter #98271584","0.79"
"1/19/2022 5:45:00 AM","Meter #98271584","1.08"
"1/19/2022 6:00:00 AM","Meter #98271584","2.13"
"1/19/2022 6:15:00 AM","Meter #98271584","0.75"
"1/19/2022 6:30:00 AM","Meter #98271584","0.74"
"1/19/2022 6:45:00 AM","Meter #98271584","0.62"
"1/19/2022 7:00:00 AM","Meter #98271584","0.58"
"1/19/2022 7:15:00 AM","Meter #98271584","0.64"
"1/19/2022 7:30:00 AM","Meter #98271584","0.50"
"1/19/2022 7:45:00 AM","Meter #98271584","0.61"
"1/19/2022 8:00:00 AM","Meter #98271584","0.58"
"1/19/2022 8:15:00 AM","Meter #98271584","1.50"
"1/19/2022 8:30:00 AM","Meter #98271584","1.53"
"1/19/2022 8:45:00 AM","Meter #98271584","0.80"
"1/19/2022 9:00:00 AM","Meter #98271584","0.64"
"1/19/2022 9:15:00 AM","Meter #98271584","0.55"
"1/19/2022 9:30:00 AM","Meter #98271584","0.43"
"1/19/2022 9:45:00 AM","Meter #98271584","0.60"
"1/19/2022 10:00:00 AM","Meter #98271584","0.48"
"1/19/2022 10:15:00 AM","Meter #98271584","0.40"
"1/19/2022 10:30:00 AM","Meter #98271584","0.45"
"1/19/2022 10:45:00 AM","Meter #98271584","0.37"
"1/19/2022 11:00:00 AM","Meter #98271584","0.42"
"1/19/2022 11:15:00 AM","Meter #98271584","1.79"
"1/19/2022 11:30:00 AM","Meter #98271584","0.71"
"1/19/2022 11:45:00 AM","Meter #98271584","0.37"
"1/19/2022 12:00:00 PM","Meter #98271584","0.38"
"1/19/2022 12:15:00 PM","Meter #98271584","0.38"
"1/19/2022 12:30:00 PM","Meter #98271584","0.38"
"1/19/2022 12:45:00 PM","Meter #98271584","0.39"
"1/19/2022 1:00:00 PM","Meter #98271584","0.40"
